Date,Time,Temp,Cloud_Cover,Wind_Speed,Humidity,Precip_Amt,Solar_Rad
22/04/2013,0.708333333,12.6,8,7,64,0,370
22/04/2013,0.75,12.3,7,7,69,0,160
22/04/2013,0.791666667,11.9,8,7,74,0,90
22/04/2013,0.833333333,11.6,8,6,75,0,40
22/04/2013,0.875,11.3,8,6,78,0,0
22/04/2013,0.916666667,11.3,8,7,80,0,0
22/04/2013,0.958333333,10.8,8,5,83,0,0
23/04/2013,0,10.4,8,5,87,0,0
23/04/2013,0.041666667,10.4,8,5,89,0,0
23/04/2013,0.083333333,10.4,8,5,90,0,0
23/04/2013,0.125,10.4,7,4,90,0,0
23/04/2013,0.166666667,10.6,8,4,90,0,0
23/04/2013,0.208333333,10.3,5,5,90,0,0
23/04/2013,0.25,9.7,0,3,92,0,0
23/04/2013,0.291666667,9.9,2,4,91,0,150
23/04/2013,0.333333333,11,0,4,83,0,590
23/04/2013,0.375,12.2,0,4,76,0,1240
23/04/2013,0.416666667,13.6,0,4,69,0,1860
23/04/2013,0.458333333,14.7,4,4,64,0,2510
23/04/2013,0.5,15.4,1,5,57,0,2350
23/04/2013,0.541666667,16.5,1,4,53,0,2790
23/04/2013,0.583333333,17.9,0,4,53,0,2930
23/04/2013,0.625,18.9,0,5,49,0,2700
23/04/2013,0.666666667,19.4,0,5,46,0,2450
23/04/2013,0.708333333,20.2,0,5,47,0,1950
23/04/2013,0.75,20.5,0,4,50,0,1370
23/04/2013,0.791666667,19.8,0,5,49,0,770
23/04/2013,0.833333333,17.6,0,4,56,0,270
23/04/2013,0.875,16.6,0,3,61,0,0
23/04/2013,0.916666667,15.7,0,3,65,0,0
23/04/2013,0.958333333,14.4,0,5,69,0,0
24/04/2013,0,12.7,1,2,75,0,0
24/04/2013,0.041666667,11.7,0,3,79,0,0
24/04/2013,0.083333333,10.5,0,3,82,0,0
24/04/2013,0.125,9.7,0,2,85,0,0
24/04/2013,0.166666667,9.2,0,2,88,0,0
24/04/2013,0.208333333,8.8,2,1,90,0,0
24/04/2013,0.25,9.3,7,3,90,0,0
24/04/2013,0.291666667,9.9,8,4,88,0,190
24/04/2013,0.333333333,11.1,6,5,84,0,590
24/04/2013,0.375,13.3,1,4,78,0,1200
24/04/2013,0.416666667,15.4,0,5,72,0,1780
24/04/2013,0.458333333,16.1,5,6,68,0,2380
24/04/2013,0.5,15,7,6,72,0,1770
24/04/2013,0.541666667,15.9,7,5,67,0,1910
24/04/2013,0.583333333,17.5,6,5,68,0,2020
24/04/2013,0.625,19.1,1,5,60,0,2640
24/04/2013,0.666666667,18.6,0,6,63,0,1500
24/04/2013,0.708333333,19.3,1,5,62,0,1330
24/04/2013,0.75,19.3,2,4,60,0,1010
24/04/2013,0.791666667,18.7,5,4,63,0,380
24/04/2013,0.833333333,17.6,4,3,68,0.01,110
24/04/2013,0.875,16.7,2,3,71,0.01,0
24/04/2013,0.916666667,15.3,7,2,82,0.01,0
24/04/2013,0.958333333,14.7,8,3,85,0.01,0
25/04/2013,0,14,8,3,89,0.01,0
25/04/2013,0.041666667,13.1,8,3,92,0.2,0
25/04/2013,0.083333333,12.6,8,3,93,0.01,0
25/04/2013,0.125,11.2,6,1,94,0,0
25/04/2013,0.166666667,10.7,8,2,95,0,0
25/04/2013,0.208333333,10.5,4,2,96,0,0
25/04/2013,0.25,11.2,7,3,95,0,0
25/04/2013,0.291666667,11.4,7,4,92,0,130
25/04/2013,0.333333333,10.9,6,3,94,0,410
25/04/2013,0.375,11.6,5,4,91,0,790
25/04/2013,0.416666667,14.7,0,4,80,0,1750
25/04/2013,0.458333333,16.7,3,4,72,0,1810
25/04/2013,0.5,18.8,3,6,63,0,2480
25/04/2013,0.541666667,20.2,3,5,62,0,2660
25/04/2013,0.583333333,20.8,1,7,52,0,2100
25/04/2013,0.625,21.6,0,9,44,0,2160
25/04/2013,0.666666667,21.4,0,8,47,0,2120
25/04/2013,0.708333333,21.8,0,7,47,0,1850
25/04/2013,0.75,21.1,0,8,50,0,1450
25/04/2013,0.791666667,17.6,0,6,58,0,920
25/04/2013,0.833333333,15.4,0,5,63,0,280
25/04/2013,0.875,14.3,6,4,67,0,10
25/04/2013,0.916666667,14,8,3,69,0,0
25/04/2013,0.958333333,13.5,8,4,71,0,0
26/04/2013,0,12.8,8,3,75,0,0
26/04/2013,0.041666667,12.4,8,3,78,0,0
26/04/2013,0.083333333,10.7,7,4,80,0,0
26/04/2013,0.125,8.7,8,4,81,0,0
26/04/2013,0.166666667,7.7,8,4,91,0.01,0
26/04/2013,0.208333333,7.3,8,4,90,0.2,0
26/04/2013,0.25,6.9,8,4,88,0.2,0
26/04/2013,0.291666667,6.7,4,2,93,1.4,20
26/04/2013,0.333333333,7,7,3,90,0.8,130
26/04/2013,0.375,7.5,7,2,88,0.2,190
26/04/2013,0.416666667,9.1,5,3,84,0,790
26/04/2013,0.458333333,10.2,4,5,63,0,1690
26/04/2013,0.5,10.4,7,5,65,0.01,1360
26/04/2013,0.541666667,10.5,6,8,52,0.01,1790
26/04/2013,0.583333333,11.9,6,5,44,0.01,2000
26/04/2013,0.625,11.2,3,5,48,0,2180
26/04/2013,0.666666667,13.1,6,5,43,0,1830
26/04/2013,0.708333333,11.1,5,5,46,0,1130
26/04/2013,0.75,11.8,2,5,39,0,1070
26/04/2013,0.791666667,10.8,7,5,41,0.01,380
26/04/2013,0.833333333,9.9,3,4,47,0.01,190
26/04/2013,0.875,8.9,2,3,45,0,30
26/04/2013,0.916666667,8,0,2,54,0,0
26/04/2013,0.958333333,7.3,0,4,58,0,0
27/04/2013,0,6.7,0,4,61,0,0
27/04/2013,0.041666667,5.1,0,2,73,0,0
27/04/2013,0.083333333,4.9,0,3,75,0,0
27/04/2013,0.125,4.4,0,2,79,0,0
27/04/2013,0.166666667,3.9,5,2,82,0,0
27/04/2013,0.208333333,3.5,1,3,84,0,0
27/04/2013,0.25,3,2,2,88,0,0
27/04/2013,0.291666667,3.8,7,1,87,0,70
27/04/2013,0.333333333,5.5,7,4,79,0,310
27/04/2013,0.375,6.2,7,5,72,0,950
27/04/2013,0.416666667,6.7,5,5,70,0,1490
27/04/2013,0.458333333,7.8,6,5,66,0,1590
27/04/2013,0.5,7.7,6,3,67,0,940
27/04/2013,0.541666667,7.4,7,3,81,1,1470
27/04/2013,0.583333333,9.2,7,4,70,0.4,2100
27/04/2013,0.625,9.9,3,5,61,0.2,2270
27/04/2013,0.666666667,10.5,3,6,55,0.01,1970
27/04/2013,0.708333333,11,3,7,51,0,1830
27/04/2013,0.75,10.5,4,6,55,0,1400
27/04/2013,0.791666667,7.3,5,3,76,0.6,250
27/04/2013,0.833333333,7.8,7,4,69,0.2,220
27/04/2013,0.875,7.2,0,3,70,0,20
27/04/2013,0.916666667,6.4,0,4,74,0,0
27/04/2013,0.958333333,5.7,0,3,78,0,0
28/04/2013,0,4.7,0,2,82,0,0
28/04/2013,0.041666667,3.9,0,2,84,0.2,0
28/04/2013,0.083333333,3.1,0,1,88,0,0
28/04/2013,0.125,2.2,0,1,91,0,0
28/04/2013,0.166666667,1.5,0,1,93,0,0
28/04/2013,0.208333333,1.2,0,2,94,0,0
28/04/2013,0.25,0.7,0,2,94,0,0
28/04/2013,0.291666667,2.2,0,2,92,0,210
28/04/2013,0.333333333,4.3,0,2,85,0,720
28/04/2013,0.375,6.2,0,3,75,0,1360
28/04/2013,0.416666667,8.4,4,3,67,0,2150
28/04/2013,0.458333333,10,3,3,61,0,2430
28/04/2013,0.5,11.1,5,4,52,0,2000
28/04/2013,0.541666667,10.7,8,6,47,0,1080
28/04/2013,0.583333333,10.9,7,7,48,0,890
28/04/2013,0.625,11.7,8,8,43,0,1270
28/04/2013,0.666666667,11.8,8,7,39,0,1630
28/04/2013,0.708333333,11.7,7,7,41,0,1150
28/04/2013,0.75,11,8,7,46,0,420
28/04/2013,0.791666667,10.3,8,7,49,0,270
28/04/2013,0.833333333,9.7,8,8,50,0,140
28/04/2013,0.875,9,8,6,54,0,10
28/04/2013,0.916666667,8.8,8,6,61,0.01,0
28/04/2013,0.958333333,8.9,8,8,67,0.01,0
29/04/2013,0,8.7,8,7,70,0,0
29/04/2013,0.041666667,8.2,8,8,81,0.01,0
29/04/2013,0.083333333,7.8,8,6,87,0.01,0
29/04/2013,0.125,7.9,8,5,87,0,0
29/04/2013,0.166666667,7.9,7,6,87,0,0
29/04/2013,0.208333333,8,8,5,87,0,0
29/04/2013,0.25,7.8,7,5,84,0,0
29/04/2013,0.291666667,7.6,4,5,69,0,150
29/04/2013,0.333333333,8.2,0,5,64,0,720
29/04/2013,0.375,8.9,0,6,58,0,1370
29/04/2013,0.416666667,10,1,7,53,0,1900
29/04/2013,0.458333333,10.9,2,6,50,0,2350
29/04/2013,0.5,11.6,6,6,53,0,2490
29/04/2013,0.541666667,12.2,6,6,47,0,2180
29/04/2013,0.583333333,12.7,7,5,45,0,1670
29/04/2013,0.625,13.8,1,6,45,0,2060
29/04/2013,0.666666667,13.5,7,7,40,0,1720
29/04/2013,0.708333333,14.7,6,5,37,0,1390
29/04/2013,0.75,13.3,5,5,42,0,690
29/04/2013,0.791666667,13.1,7,6,43,0,460
29/04/2013,0.833333333,12.7,1,4,40,0,320
29/04/2013,0.875,11.3,0,2,46,0,20
29/04/2013,0.916666667,9.9,0,2,52,0,0
29/04/2013,0.958333333,9.7,0,3,54,0,0
30/04/2013,0,8.7,0,3,57,0,0
30/04/2013,0.041666667,6.9,0,3,67,0,0
30/04/2013,0.083333333,6.6,0,3,73,0,0
30/04/2013,0.125,6.5,0,2,74,0,0
30/04/2013,0.166666667,6.3,0,2,78,0,0
30/04/2013,0.208333333,5.7,0,2,80,0,0
30/04/2013,0.25,4.3,0,1,84,0,0
30/04/2013,0.291666667,6.1,0,2,80,0,210
30/04/2013,0.333333333,7.8,0,3,68,0,750
30/04/2013,0.375,9.9,0,5,58,0,1380
30/04/2013,0.416666667,10.6,1,4,54,0,2070
30/04/2013,0.458333333,11.7,4,4,47,0,2570
30/04/2013,0.5,12,1,4,43,0,2930
30/04/2013,0.541666667,13,2,4,42,0,2810
30/04/2013,0.583333333,13.9,2,5,41,0,2860
30/04/2013,0.625,14.4,3,5,39,0,2720
30/04/2013,0.666666667,13.7,1,6,40,0,2170
30/04/2013,0.708333333,13.6,3,5,37,0,1850
30/04/2013,0.75,13.6,6,5,39,0,970
30/04/2013,0.791666667,11.3,7,6,62,0,510
30/04/2013,0.833333333,10.4,7,6,66,0,140
30/04/2013,0.875,8.6,0,5,73,0,10
30/04/2013,0.916666667,7.4,0,6,77,0,0
30/04/2013,0.958333333,6.9,0,3,80,0,0
01/05/2013,0,6.6,0,3,73,0,0
01/05/2013,0.041666667,5.9,0,3,76,0,0
01/05/2013,0.083333333,5.1,0,3,80,0,0
01/05/2013,0.125,4.5,0,3,84,0,0
01/05/2013,0.166666667,4,0,3,88,0,0
01/05/2013,0.208333333,4.3,6,3,89,0,0
01/05/2013,0.25,4.6,7,2,89,0,10
01/05/2013,0.291666667,5.2,8,2,88,0,130
01/05/2013,0.333333333,5.3,8,3,86,0,350
01/05/2013,0.375,5.5,8,3,88,0,510
01/05/2013,0.416666667,7.5,4,2,80,0,1140
01/05/2013,0.458333333,10.1,0,2,68,0,2360
01/05/2013,0.5,12.3,0,3,57,0,2860
01/05/2013,0.541666667,13.7,0,3,41,0,3060
01/05/2013,0.583333333,15.5,0,4,39,0,3090
01/05/2013,0.625,15.2,0,4,35,0,2920
01/05/2013,0.666666667,15.6,0,4,33,0,2600
01/05/2013,0.708333333,16,0,4,34,0,2130
01/05/2013,0.75,15.8,0,4,32,0,1570
01/05/2013,0.791666667,15.1,0,4,31,0,960
01/05/2013,0.833333333,14.1,0,4,32,0,370
01/05/2013,0.875,11.7,0,3,44,0,20
01/05/2013,0.916666667,9.4,0,4,56,0,0
01/05/2013,0.958333333,9.3,0,4,54,0,0
02/05/2013,0,6.9,0,1,62,0,0
02/05/2013,0.041666667,7.6,0,2,60,0,0
02/05/2013,0.083333333,7.3,0,2,59,0,0
02/05/2013,0.125,6.3,0,2,62,0,0
02/05/2013,0.166666667,5.4,0,1,66,0,0
02/05/2013,0.208333333,5.1,0,2,65,0,0
02/05/2013,0.25,5.5,0,2,61,0,0
02/05/2013,0.291666667,6.6,0,1,55,0,230
02/05/2013,0.333333333,9.3,0,3,39,0,780
02/05/2013,0.375,11.6,0,4,25,0,1420
02/05/2013,0.416666667,12.9,1,5,22,0,2060
02/05/2013,0.458333333,13.7,0,5,19,0,2550
02/05/2013,0.5,14.9,0,5,18,0,2930
02/05/2013,0.541666667,15.7,0,5,17,0,3120
02/05/2013,0.583333333,16.4,0,4,18,0,3150
02/05/2013,0.625,17,0,4,21,0,2900
02/05/2013,0.666666667,17.2,0,2,23,0,2510
02/05/2013,0.708333333,17.2,0,3,25,0,1830
02/05/2013,0.75,17.2,0,2,27,0,1440
02/05/2013,0.791666667,15,0,5,39,0,880
02/05/2013,0.833333333,13.1,0,5,46,0,340
02/05/2013,0.875,11.5,0,4,49,0,20
02/05/2013,0.916666667,9.8,0,4,58,0,0
02/05/2013,0.958333333,9,0,4,58,0,0
03/05/2013,0,7.7,0,2,62,0,0
03/05/2013,0.041666667,7.9,0,1,61,0,0
03/05/2013,0.083333333,7.5,0,1,66,0,0
03/05/2013,0.125,6.8,0,1,71,0,0
03/05/2013,0.166666667,5.8,0,1,76,0,0
03/05/2013,0.208333333,4.9,0,1,80,0,0
03/05/2013,0.25,4.9,0,1,81,0,0
03/05/2013,0.291666667,6.8,0,1,80,0,230
03/05/2013,0.333333333,9.3,0,2,67,0,730
03/05/2013,0.375,10.7,0,3,62,0,1350
03/05/2013,0.416666667,13,0,3,56,0,1940
03/05/2013,0.458333333,15.5,0,3,48,0,2440
03/05/2013,0.5,16.8,0,4,42,0,2810
03/05/2013,0.541666667,18.2,0,5,38,0,3030
03/05/2013,0.583333333,18.8,0,6,34,0,3080
03/05/2013,0.625,19.1,0,5,37,0,2920
03/05/2013,0.666666667,18.7,0,5,42,0,2580
03/05/2013,0.708333333,18.5,0,6,45,0,2130
03/05/2013,0.75,17.5,1,6,47,0,1380
03/05/2013,0.791666667,16.6,0,6,48,0,970
03/05/2013,0.833333333,14.5,0,6,53,0,290
03/05/2013,0.875,13.2,2,5,58,0,20
03/05/2013,0.916666667,12.1,3,6,58,0,0
03/05/2013,0.958333333,11.4,5,5,63,0,0
04/05/2013,0,10.3,0,6,65,0,0
04/05/2013,0.041666667,10,0,5,67,0,0
04/05/2013,0.083333333,9.5,0,5,73,0,0
04/05/2013,0.125,8.8,0,6,77,0,0
04/05/2013,0.166666667,8.3,0,4,80,0,0
04/05/2013,0.208333333,7.9,0,4,81,0,0
04/05/2013,0.25,7.9,0,5,83,0,10
04/05/2013,0.291666667,9.6,2,5,79,0,370
04/05/2013,0.333333333,10.5,7,5,77,0,370
04/05/2013,0.375,11.4,7,7,80,0.01,650
04/05/2013,0.416666667,11.7,8,8,80,0.01,710
04/05/2013,0.458333333,13,8,8,71,0,1390
04/05/2013,0.5,11.9,7,9,87,0.01,1950
04/05/2013,0.541666667,13.3,7,4,78,1,1480
04/05/2013,0.583333333,15.4,5,9,56,0,2380
04/05/2013,0.625,16.6,0,11,39,0,2590
04/05/2013,0.666666667,16.8,0,9,41,0,2760
04/05/2013,0.708333333,15.6,7,8,44,0,1490
04/05/2013,0.75,16,1,8,43,0,1610
04/05/2013,0.791666667,14.5,5,8,51,0,580
04/05/2013,0.833333333,13.7,7,6,50,0,210
04/05/2013,0.875,12.7,8,7,51,0,20
04/05/2013,0.916666667,11.7,8,6,54,0,0
04/05/2013,0.958333333,11.3,8,5,59,0,0
05/05/2013,0,10.4,8,6,67,0,0
05/05/2013,0.041666667,9.6,8,4,72,0,0
05/05/2013,0.083333333,9.3,8,2,75,0,0
05/05/2013,0.125,8.5,8,2,77,0,0
05/05/2013,0.166666667,7.9,4,3,80,0,0
05/05/2013,0.208333333,7.4,1,3,82,0,0
05/05/2013,0.25,6.7,0,3,88,0,10
05/05/2013,0.291666667,9,6,3,85,0,240
05/05/2013,0.333333333,10.5,7,2,82,0,540
05/05/2013,0.375,12.3,7,3,78,0,930
05/05/2013,0.416666667,13,7,3,74,0,1090
05/05/2013,0.458333333,14.5,7,3,69,0,1450
05/05/2013,0.5,15.3,7,4,62,0,1380
05/05/2013,0.541666667,16.2,8,4,63,0,1420
05/05/2013,0.583333333,16.9,2,3,54,0,2210
05/05/2013,0.625,18.2,5,2,56,0,2550
05/05/2013,0.666666667,17.8,7,3,56,0,1430
05/05/2013,0.708333333,18.4,8,2,53,0,1300
05/05/2013,0.75,18.1,8,3,56,0,650
05/05/2013,0.791666667,17.9,8,2,54,0,340
05/05/2013,0.833333333,17.1,8,5,63,0,90
05/05/2013,0.875,16,8,4,67,0,20
05/05/2013,0.916666667,15.8,6,4,67,0,0
05/05/2013,0.958333333,14.5,4,3,71,0,0
06/05/2013,0,13.4,5,2,74,0,0
06/05/2013,0.041666667,12.2,2,3,77,0,0
06/05/2013,0.083333333,11.7,6,2,80,0,0
06/05/2013,0.125,11.9,8,2,80,0,0
06/05/2013,0.166666667,11.2,7,2,82,0,0
06/05/2013,0.208333333,11.3,8,2,83,0,0
06/05/2013,0.25,11.2,5,2,83,0,10
06/05/2013,0.291666667,11,5,1,83,0,190
06/05/2013,0.333333333,12,0,2,80,0,540
06/05/2013,0.375,15.5,0,1,64,0,1290
06/05/2013,0.416666667,17.3,0,1,59,0,2000
06/05/2013,0.458333333,17.9,0,2,52,0,2330
06/05/2013,0.5,18.5,3,1,54,0,2310
06/05/2013,0.541666667,20.1,2,2,48,0,2480
06/05/2013,0.583333333,20.7,1,3,42,0,3290
06/05/2013,0.625,21,0,3,40,0,3150
06/05/2013,0.666666667,21.7,2,3,42,0,2800
06/05/2013,0.708333333,21.3,2,4,40,0,2440
06/05/2013,0.75,20.5,1,4,42,0,1740
06/05/2013,0.791666667,20.3,3,3,43,0,1020
06/05/2013,0.833333333,18.5,0,5,47,0,430
06/05/2013,0.875,16.7,1,5,50,0,30
06/05/2013,0.916666667,15.8,4,3,53,0,0
06/05/2013,0.958333333,14.5,1,3,53,0,0
07/05/2013,0,13.1,0,2,61,0,0
07/05/2013,0.041666667,11.9,0,1,66,0,0
07/05/2013,0.083333333,11.5,0,1,69,0,0
07/05/2013,0.125,11,0,1,73,0,0
07/05/2013,0.166666667,10.5,0,1,75,0,0
07/05/2013,0.208333333,9.8,0,1,78,0,0
07/05/2013,0.25,9.4,0,1,80,0,10
07/05/2013,0.291666667,11.2,0,1,76,0,250
07/05/2013,0.333333333,13.7,0,2,66,0,780
07/05/2013,0.375,15.9,0,2,58,0,1400
07/05/2013,0.416666667,17.7,0,4,49,0,1990
07/05/2013,0.458333333,19.5,0,4,40,0,2480
07/05/2013,0.5,20.1,0,4,39,0,2820
07/05/2013,0.541666667,21.4,1,4,38,0,2980
07/05/2013,0.583333333,21.8,0,4,38,0,3030
07/05/2013,0.625,21.6,1,2,42,0,2770
07/05/2013,0.666666667,21.2,0,2,43,0,2170
07/05/2013,0.708333333,20,1,2,48,0,2010
07/05/2013,0.75,20,1,2,46,0,1540
07/05/2013,0.791666667,19.3,0,2,46,0,840
07/05/2013,0.833333333,17.4,1,2,49,0,320
07/05/2013,0.875,16.3,0,2,49,0,30
07/05/2013,0.916666667,16.4,0,2,51,0,0
07/05/2013,0.958333333,16,5,2,52,0,0
08/05/2013,0,13.7,1,2,61,0,0
08/05/2013,0.041666667,13,0,2,66,0,0
08/05/2013,0.083333333,13.5,0,2,66,0,0
08/05/2013,0.125,13.1,2,2,71,0,0
08/05/2013,0.166666667,13.2,3,2,71,0,0
08/05/2013,0.208333333,13.1,7,2,75,0.01,0
08/05/2013,0.25,12.7,8,2,77,0.2,0
08/05/2013,0.291666667,12.2,8,2,88,0.2,30
08/05/2013,0.333333333,13,8,2,93,0.2,170
08/05/2013,0.375,13.7,8,2,94,0.01,230
08/05/2013,0.416666667,15.1,8,2,86,0.01,470
08/05/2013,0.458333333,15.2,8,2,77,0.2,730
08/05/2013,0.5,14.9,7,2,74,0,1360
08/05/2013,0.541666667,16,7,2,68,0,1570
08/05/2013,0.583333333,15,7,2,70,0,1020
08/05/2013,0.625,15.8,7,2,65,0,1060
08/05/2013,0.666666667,17,7,2,60,0,1810
08/05/2013,0.708333333,16.9,7,2,60,0,1580
08/05/2013,0.75,15.5,7,2,70,0,930
08/05/2013,0.791666667,14.5,7,2,77,0,600
08/05/2013,0.833333333,13.9,7,2,84,0.01,170
08/05/2013,0.875,12.7,8,2,75,0.01,10
08/05/2013,0.916666667,11.4,2,2,76,0,0
08/05/2013,0.958333333,10.7,0,2,76,0,0
09/05/2013,0,9.3,0,2,84,0,0
09/05/2013,0.041666667,9.2,0,2,75,0,0
09/05/2013,0.083333333,8.4,0,2,73,0,0
09/05/2013,0.125,8.1,0,2,79,0,0
09/05/2013,0.166666667,7.3,0,2,85,0,0
09/05/2013,0.208333333,7,0,2,87,0,0
09/05/2013,0.25,7.2,0,2,85,0,20
09/05/2013,0.291666667,8.6,0,2,81,0,300
09/05/2013,0.333333333,10.1,2,2,76,0,870
09/05/2013,0.375,11.7,5,2,66,0,1230
09/05/2013,0.416666667,12.7,5,2,54,0,1600
09/05/2013,0.458333333,13.7,1,2,50,0,1660
09/05/2013,0.5,11.2,7,2,76,0.01,1890
09/05/2013,0.541666667,13.6,4,2,62,0.2,2350
09/05/2013,0.583333333,13.8,2,2,54,0.01,2420
09/05/2013,0.625,13.4,7,2,49,0,1680
09/05/2013,0.666666667,13.9,6,2,49,0,1880
09/05/2013,0.708333333,12.8,6,2,55,0,880
09/05/2013,0.75,12,7,10,62,0,440
09/05/2013,0.791666667,11,8,10,71,0,380
09/05/2013,0.833333333,10.3,8,9,87,0.02,170
09/05/2013,0.875,10.1,8,9,87,0.03,20
09/05/2013,0.916666667,10.3,8,7,87,0.03,0
09/05/2013,0.958333333,10.3,8,6,87,0.09,0
10/05/2013,0,10.2,7,7,87,0,0
10/05/2013,0.041666667,10,5,8,82,0,0
10/05/2013,0.083333333,9.7,2,2,82,0.01,480
10/05/2013,0.125,9.9,2,2,83,0.01,480
10/05/2013,0.166666667,10.3,7,2,82,0.01,480
10/05/2013,0.208333333,10.3,8,2,85,0.01,480
10/05/2013,0.25,10.7,8,2,83,0.01,480
10/05/2013,0.291666667,11,8,2,81,0.01,480
10/05/2013,0.333333333,11.5,8,2,80,0.01,480
10/05/2013,0.375,12.3,8,2,77,0.01,480
10/05/2013,0.416666667,11.4,8,2,85,0.01,480
10/05/2013,0.458333333,12.3,8,2,78,0.2,480
10/05/2013,0.5,12.4,8,2,73,0.01,480
10/05/2013,0.541666667,14.2,6,2,63,0,480
10/05/2013,0.583333333,16,5,2,49,0,480
10/05/2013,0.625,16.4,6,2,51,0,480
10/05/2013,0.666666667,16.3,6,2,54,0,480
10/05/2013,0.708333333,17.3,6,2,57,0,480
10/05/2013,0.75,15.9,6,2,60,0,480
10/05/2013,0.791666667,15,6,2,62,0,480
10/05/2013,0.833333333,14.3,6,2,67,0,480
10/05/2013,0.875,12.7,7,2,78,0,480
10/05/2013,0.916666667,12.2,8,2,78,0.01,380
10/05/2013,0.958333333,9.5,8,2,84,0.01,0
11/05/2013,0,8.8,8,2,86,0.2,0
11/05/2013,0.041666667,8.1,8,2,90,0.2,0
11/05/2013,0.083333333,7.7,8,2,91,0.8,0
11/05/2013,0.125,7.8,8,2,90,0.4,0
11/05/2013,0.166666667,7.6,8,2,90,0,0
11/05/2013,0.208333333,7.2,7,2,90,0,0
11/05/2013,0.25,6.9,1,2,91,0,10
11/05/2013,0.291666667,7.7,4,2,88,0,280
11/05/2013,0.333333333,8.5,7,2,88,0,370
11/05/2013,0.375,10.5,4,2,78,0,1050
11/05/2013,0.416666667,10.7,7,2,67,0,1330
11/05/2013,0.458333333,12.6,7,2,65,0,1410
11/05/2013,0.5,12.9,8,2,62,0,1480
11/05/2013,0.541666667,13.3,8,2,72,0.2,860
11/05/2013,0.583333333,13.6,8,2,68,0.01,1030
11/05/2013,0.625,13.4,6,2,71,0.01,1160
11/05/2013,0.666666667,13.7,4,2,58,0,1130
11/05/2013,0.708333333,13.1,6,2,57,0,890
11/05/2013,0.75,12.8,5,2,53,0,1100
11/05/2013,0.791666667,12.7,2,2,56,0,870
11/05/2013,0.833333333,11.5,7,2,59,0.01,170
11/05/2013,0.875,7.6,8,2,84,1.8,20
11/05/2013,0.916666667,7.7,8,2,85,0.2,0
11/05/2013,0.958333333,6.8,3,2,85,0.2,0
12/05/2013,0,5.9,0,2,86,0,0
12/05/2013,0.041666667,5.4,0,2,88,0,0
12/05/2013,0.083333333,5.6,5,2,90,0,0
12/05/2013,0.125,6,6,2,88,0,0
12/05/2013,0.166666667,5.2,1,2,89,0,0
12/05/2013,0.208333333,5.1,2,2,89,0,0
12/05/2013,0.25,5.4,0,2,89,0,30
12/05/2013,0.291666667,6.6,0,2,84,0,360
12/05/2013,0.333333333,8.2,0,2,76,0,890
12/05/2013,0.375,10.1,1,2,70,0,1580
12/05/2013,0.416666667,11,4,2,60,0,1910
12/05/2013,0.458333333,12.7,3,2,55,0,2730
12/05/2013,0.5,13.3,2,2,51,0,2450
12/05/2013,0.541666667,15.3,3,2,46,0,3040
12/05/2013,0.583333333,14.4,6,2,49,0,2560
12/05/2013,0.625,13.3,7,2,58,0.01,810
12/05/2013,0.666666667,12,7,2,77,0.01,570
12/05/2013,0.708333333,11.7,8,2,85,0.2,620
12/05/2013,0.75,11.2,7,2,90,0.01,370
12/05/2013,0.791666667,11.4,8,2,90,0.01,200
12/05/2013,0.833333333,11.6,8,2,91,0.2,60
12/05/2013,0.875,11.5,8,2,92,0.01,10
12/05/2013,0.916666667,12,8,2,89,0.01,0
12/05/2013,0.958333333,12,8,2,88,0,0
13/05/2013,0,11.5,8,2,91,0.01,0
13/05/2013,0.041666667,11.3,8,2,94,0.01,0
13/05/2013,0.083333333,11.3,7,2,92,0.01,0
13/05/2013,0.125,11.3,8,2,89,0,0
13/05/2013,0.166666667,11.1,8,2,93,0.01,0
13/05/2013,0.208333333,10.7,8,2,92,0.01,0
13/05/2013,0.25,10.7,8,2,88,0,20
13/05/2013,0.291666667,10.7,7,2,83,0,220
13/05/2013,0.333333333,11.2,8,2,74,0,590
13/05/2013,0.375,11.5,5,2,62,0,1290
13/05/2013,0.416666667,12.3,1,2,51,0,1730
13/05/2013,0.458333333,13.4,4,2,48,0,2190
13/05/2013,0.5,13.3,5,2,50,0,1550
13/05/2013,0.541666667,12.9,7,2,50,0,1430
13/05/2013,0.583333333,13.8,3,2,47,0,2360
13/05/2013,0.625,14.5,2,0,47,0.01,1760
13/05/2013,0.666666667,14.6,4,0,47,0,1970
13/05/2013,0.708333333,11.8,7,0,62,0.01,1110
13/05/2013,0.75,12.4,4,0,60,0.01,1130
13/05/2013,0.791666667,12.6,1,0,50,0,1060
13/05/2013,0.833333333,11.7,5,0,50,0,320
13/05/2013,0.875,9,1,0,64,0.01,80
13/05/2013,0.916666667,9.7,5,0,65,0,0
13/05/2013,0.958333333,9,7,0,68,0,0
14/05/2013,0,8.4,8,0,72,0,0
14/05/2013,0.041666667,7.9,7,0,75,0,0
14/05/2013,0.083333333,7.8,7,0,77,0,0
14/05/2013,0.125,7.5,8,0,79,0,0
14/05/2013,0.166666667,7.5,8,0,80,0,0
14/05/2013,0.208333333,7.5,8,0,80,0,0
14/05/2013,0.25,7.4,8,0,82,0,30
14/05/2013,0.291666667,8,7,0,78,0,260
14/05/2013,0.333333333,9,7,0,73,0,660
14/05/2013,0.375,9.6,6,0,67,0,1140
14/05/2013,0.416666667,10.6,7,0,64,0,850
