Date,Time,Temp,Cloud_Cover,Wind_Speed,Humidity,Precip_Amt,Solar_Rad
23/06/2011,0.125,11.4,0,5,88,0,0
23/06/2011,0.166666667,11.5,2,4,88,0,0
23/06/2011,0.208333333,11.5,7,5,88,0,0
23/06/2011,0.25,11.7,5,5,72,0,10
23/06/2011,0.291666667,13.1,7,6,73,0,44
23/06/2011,0.333333333,13.9,7,6,,0,
23/06/2011,0.375,14.5,7,6,,0,
23/06/2011,0.416666667,17.4,2,7,,0,
23/06/2011,0.458333333,17.3,6,6,,0,
23/06/2011,0.5,18.9,2,7,,0,
23/06/2011,0.541666667,15.5,7,5,,0,
23/06/2011,0.583333333,17.7,3,7,,0,
23/06/2011,0.625,18.4,3,8,,0,
23/06/2011,0.666666667,17.5,4,6,,0.2,
23/06/2011,0.708333333,17.1,7,6,,0,
23/06/2011,0.75,16.3,7,6,,1.4,
23/06/2011,0.791666667,15.8,8,5,,0,
23/06/2011,0.833333333,15.7,6,5,,0,
23/06/2011,0.875,15.2,8,6,,0.2,
23/06/2011,0.916666667,14.3,5,5,,0,
23/06/2011,0.958333333,14.2,7,6,,0,
24/06/2011,0,13.3,4,4,,0,
24/06/2011,0.041666667,13,7,5,,0,
24/06/2011,0.083333333,11.5,2,5,,0,
24/06/2011,0.125,10.4,0,5,,0,
24/06/2011,0.166666667,9.5,0,4,,0,
24/06/2011,0.208333333,9.1,0,4,,0,
24/06/2011,0.25,9.7,0,3,77,0,10
24/06/2011,0.291666667,11,0,4,77,0,51
24/06/2011,0.333333333,12.7,0,3,76,0,1120
24/06/2011,0.375,14.2,0,4,71,0,1710
24/06/2011,0.416666667,15.7,2,3,62,0,2180
24/06/2011,0.458333333,16.8,7,3,60,0,1970
24/06/2011,0.5,17.7,5,3,54,0,1290
24/06/2011,0.541666667,18.8,4,5,43,0,2650
24/06/2011,0.583333333,19.2,5,5,41,0,2500
24/06/2011,0.625,19.5,2,5,45,0,2280
24/06/2011,0.666666667,18.7,6,7,46,0,1470
24/06/2011,0.708333333,17.7,7,7,56,0,690
24/06/2011,0.75,17.5,6,6,56,0,550
24/06/2011,0.791666667,14.9,8,6,77,0,350
24/06/2011,0.833333333,13.7,7,5,85,0.2,170
24/06/2011,0.875,13.4,7,3,89,0.6,80
24/06/2011,0.916666667,12.9,8,4,85,0.8,0
24/06/2011,0.958333333,12.9,8,5,88,0.2,0
25/06/2011,0,12.3,8,5,86,0.2,0
25/06/2011,0.041666667,11.3,6,3,95,1,0
25/06/2011,0.083333333,11.6,7,5,94,0.6,0
25/06/2011,0.125,11.7,7,4,96,0.8,0
25/06/2011,0.166666667,12.5,8,6,95,0.2,0
25/06/2011,0.208333333,13.1,8,6,93,0.4,0
25/06/2011,0.25,13.4,8,5,64,0,1
25/06/2011,0.291666667,14.3,8,6,74,0,9
25/06/2011,0.333333333,15.3,8,5,92,0,180
25/06/2011,0.375,16.1,8,6,91,0.2,280
25/06/2011,0.416666667,17.1,8,7,86,0,790
25/06/2011,0.458333333,18.6,7,7,82,0,1200
25/06/2011,0.5,19,8,8,81,0,1150
25/06/2011,0.541666667,19.2,8,7,79,0,1400
25/06/2011,0.583333333,20.8,7,7,76,0,1390
25/06/2011,0.625,21.7,6,7,71,0,1630
25/06/2011,0.666666667,22.3,5,8,68,0,2370
25/06/2011,0.708333333,23.2,1,8,63,0,2220
25/06/2011,0.75,23.5,0,6,60,0,1910
25/06/2011,0.791666667,23.2,2,6,63,0,1220
25/06/2011,0.833333333,22.2,3,6,66,0,750
25/06/2011,0.875,20.1,0,5,72,0,290
25/06/2011,0.916666667,18.6,0,3,79,0,20
25/06/2011,0.958333333,17.5,0,4,83,0,0
26/06/2011,0,16.2,0,4,88,0,0
26/06/2011,0.041666667,16.5,7,4,88,0,0
26/06/2011,0.083333333,16.4,8,4,89,0,0
26/06/2011,0.125,16,8,3,90,0,0
26/06/2011,0.166666667,16.1,7,2,90,0,0
26/06/2011,0.208333333,15.8,8,2,91,0,0
26/06/2011,0.25,15.4,8,3,69,0,4
26/06/2011,0.291666667,15.4,8,3,69,0,19
26/06/2011,0.333333333,15.8,8,2,92,0,380
26/06/2011,0.375,17.1,8,2,87,0,830
26/06/2011,0.416666667,19.1,4,1,83,0,1530
26/06/2011,0.458333333,20.9,1,2,73,0,2630
26/06/2011,0.5,23.7,1,3,64,0,2980
26/06/2011,0.541666667,25.5,0,2,63,0,3160
26/06/2011,0.583333333,27.1,0,4,54,0,3200
26/06/2011,0.625,27.9,0,4,52,0,3090
26/06/2011,0.666666667,28.2,0,4,51,0,2800
26/06/2011,0.708333333,28.1,0,4,49,0,2400
26/06/2011,0.75,27.7,0,5,48,0,1890
26/06/2011,0.791666667,27.4,0,5,52,0,1330
26/06/2011,0.833333333,26.4,0,6,49,0,770
26/06/2011,0.875,25.2,0,4,54,0,280
26/06/2011,0.916666667,23.6,0,4,59,0,10
26/06/2011,0.958333333,23.2,0,5,67,0,0
27/06/2011,0,21.3,0,3,79,0,0
27/06/2011,0.041666667,21.5,0,2,79,0,0
27/06/2011,0.083333333,21.1,0,4,78,0,0
27/06/2011,0.125,20.3,0,4,81,0,0
27/06/2011,0.166666667,19.7,0,4,82,0,0
27/06/2011,0.208333333,20.1,0,2,80,0,0
27/06/2011,0.25,20.5,0,4,79,0,11
27/06/2011,0.291666667,22.1,0,3,69,0,50
27/06/2011,0.333333333,23.7,0,4,64,0,970
27/06/2011,0.375,25.3,0,6,58,0,1590
27/06/2011,0.416666667,27.1,0,5,58,0,2150
27/06/2011,0.458333333,28,0,4,54,0,2540
27/06/2011,0.5,28.9,0,6,51,0,2910
27/06/2011,0.541666667,29.4,1,5,46,0,2540
27/06/2011,0.583333333,30.2,0,3,40,0,2740
27/06/2011,0.625,29.6,3,5,37,0,2360
27/06/2011,0.666666667,27.9,6,5,47,0,960
27/06/2011,0.708333333,27.6,3,3,48,0,980
27/06/2011,0.75,27.4,7,4,51,0,590
27/06/2011,0.791666667,26.8,7,4,53,0,480
27/06/2011,0.833333333,25.9,7,3,56,0,370
27/06/2011,0.875,24.7,2,3,61,0,270
27/06/2011,0.916666667,23.9,0,2,66,0,10
27/06/2011,0.958333333,22.8,0,2,67,0,0
28/06/2011,0,21.6,2,1,74,0,0
28/06/2011,0.041666667,20.3,5,2,80,0,0
28/06/2011,0.083333333,19.4,1,1,80,0,0
28/06/2011,0.125,19.3,6,2,81,0,0
28/06/2011,0.166666667,18.4,7,2,85,0,0
28/06/2011,0.208333333,18.5,8,2,85,0,0
28/06/2011,0.25,18.4,7,2,58,0,4
28/06/2011,0.291666667,17.9,2,4,58,0,32
28/06/2011,0.333333333,18.2,7,5,83,0,540
28/06/2011,0.375,19,8,4,79,0,890
28/06/2011,0.416666667,19,8,3,79,0,820
28/06/2011,0.458333333,19.9,8,3,75,0,1050
28/06/2011,0.5,18.9,6,5,79,0,1080
28/06/2011,0.541666667,17,8,4,92,3.4,350
28/06/2011,0.583333333,17.2,8,3,93,1.6,190
28/06/2011,0.625,16.8,8,2,93,1.6,160
28/06/2011,0.666666667,17.8,6,2,92,0.8,620
28/06/2011,0.708333333,17.9,7,3,89,0.2,440
28/06/2011,0.75,17.3,8,4,88,0,290
28/06/2011,0.791666667,16.5,8,4,90,0.2,190
28/06/2011,0.833333333,15.7,8,4,91,0,100
28/06/2011,0.875,15.7,8,4,80,0,30
28/06/2011,0.916666667,15.6,8,3,76,0,10
28/06/2011,0.958333333,15.5,8,3,68,0,0
29/06/2011,0,14.5,6,3,67,0,0
29/06/2011,0.041666667,13.7,7,3,67,0,0
29/06/2011,0.083333333,12.9,1,3,72,0,0
29/06/2011,0.125,12.3,0,4,67,0,0
29/06/2011,0.166666667,11.5,0,3,71,0,0
29/06/2011,0.208333333,10.5,0,2,76,0,0
29/06/2011,0.25,11.1,0,3,77,0,10
29/06/2011,0.291666667,12.2,0,3,77,0,54
29/06/2011,0.333333333,13.4,0,3,64,0,1130
29/06/2011,0.375,15.1,0,3,67,0,1720
29/06/2011,0.416666667,16.9,0,5,52,0,2260
29/06/2011,0.458333333,17.6,0,5,51,0,2700
29/06/2011,0.5,18.6,3,4,48,0,2780
29/06/2011,0.541666667,19.9,2,5,45,0,2410
29/06/2011,0.583333333,18.8,7,5,45,0,1610
29/06/2011,0.625,19.8,7,4,42,0,1820
29/06/2011,0.666666667,19.6,7,6,41,0,2020
29/06/2011,0.708333333,19.7,3,5,43,0,1960
29/06/2011,0.75,20.3,7,5,39,0,1480
29/06/2011,0.791666667,18.9,5,5,43,0,1200
29/06/2011,0.833333333,18.2,7,4,47,0,400
29/06/2011,0.875,17.4,8,4,53,0,180
29/06/2011,0.916666667,15.8,5,3,61,0,30
29/06/2011,0.958333333,15.3,1,4,58,0,0
30/06/2011,0,14.2,0,4,62,0,0
30/06/2011,0.041666667,13.1,0,3,68,0,0
30/06/2011,0.083333333,12.4,0,4,72,0,0
30/06/2011,0.125,11.4,0,3,77,0,0
30/06/2011,0.166666667,10.2,0,2,83,0,0
30/06/2011,0.208333333,10.3,0,3,83,0,0
30/06/2011,0.25,10.2,0,1,73,0,9
30/06/2011,0.291666667,11.4,0,2,76,0,50
30/06/2011,0.333333333,12.9,0,2,71,0,1080
30/06/2011,0.375,14.7,0,2,68,0,1670
30/06/2011,0.416666667,16.7,0,2,60,0,2110
30/06/2011,0.458333333,17.1,6,3,51,0,2170
30/06/2011,0.5,17.8,7,4,47,0,2370
30/06/2011,0.541666667,17.8,8,3,49,0,1640
30/06/2011,0.583333333,17.6,7,3,50,0,770
30/06/2011,0.625,18.5,8,4,49,0,1670
30/06/2011,0.666666667,18.3,7,4,48,0,1680
30/06/2011,0.708333333,18.7,7,4,49,0,810
30/06/2011,0.75,19.3,3,4,41,0,1790
30/06/2011,0.791666667,18.7,6,4,47,0,880
30/06/2011,0.833333333,18.1,7,3,49,0,510
30/06/2011,0.875,17.5,7,2,52,0,210
30/06/2011,0.916666667,16.4,6,2,59,0,20
30/06/2011,0.958333333,16.1,8,3,53,0,0
01/07/2011,0,15.1,7,3,57,0,0
01/07/2011,0.041666667,14.3,6,3,57,0,0
01/07/2011,0.083333333,12.8,3,3,64,0,0
01/07/2011,0.125,11.4,0,3,72,0,0
01/07/2011,0.166666667,10.9,0,2,76,0,0
01/07/2011,0.208333333,10,0,2,81,0,0
01/07/2011,0.25,10.5,0,1,68,0,11
01/07/2011,0.291666667,12.1,0,2,67,0,53
01/07/2011,0.333333333,14.1,0,3,65,0,1100
01/07/2011,0.375,15,0,3,58,0,1720
01/07/2011,0.416666667,16.2,0,4,51,0,2290
01/07/2011,0.458333333,17.5,1,4,47,0,2500
01/07/2011,0.5,17.2,6,4,45,0,1930
01/07/2011,0.541666667,17.7,6,4,44,0,2130
01/07/2011,0.583333333,18.3,6,3,42,0,2150
01/07/2011,0.625,18.7,6,3,43,0,1980
01/07/2011,0.666666667,19.1,7,4,42,0,1850
01/07/2011,0.708333333,19,7,3,40,0,1130
01/07/2011,0.75,20.3,3,3,38,0,1450
01/07/2011,0.791666667,19,1,3,41,0,1110
01/07/2011,0.833333333,19.3,0,2,40,0,490
01/07/2011,0.875,17.8,4,2,46,0,200
01/07/2011,0.916666667,17.4,7,2,50,0,10
01/07/2011,0.958333333,16.6,8,2,55,0,0
02/07/2011,0,16.3,8,2,54,0,0
02/07/2011,0.041666667,15.9,8,2,56,0,0
02/07/2011,0.083333333,15.2,7,2,60,0,0
02/07/2011,0.125,14,5,1,67,0,0
02/07/2011,0.166666667,13.6,7,2,72,0,0
02/07/2011,0.208333333,13.4,6,2,78,0,0
02/07/2011,0.25,13.8,1,1,66,0,10
02/07/2011,0.291666667,15.9,0,1,65,0,46
02/07/2011,0.333333333,16.8,0,2,64,0,1000
02/07/2011,0.375,17.6,0,1,58,0,1570
02/07/2011,0.416666667,19.3,3,2,44,0,2200
02/07/2011,0.458333333,19.8,7,2,47,0,2490
02/07/2011,0.5,19.9,3,1,43,0,1730
02/07/2011,0.541666667,19.5,7,1,43,0,580
02/07/2011,0.583333333,21.2,5,2,33,0,2490
02/07/2011,0.625,20.8,7,1,41,0,1600
02/07/2011,0.666666667,21.9,7,2,36,0,1550
02/07/2011,0.708333333,20.7,8,3,44,0,570
02/07/2011,0.75,20.4,7,5,50,0,550
02/07/2011,0.791666667,19.9,7,6,55,0,410
02/07/2011,0.833333333,18.7,6,6,53,0,460
02/07/2011,0.875,18.1,4,4,56,0,200
02/07/2011,0.916666667,16.8,0,4,60,0,10
02/07/2011,0.958333333,15.6,2,4,64,0,0
03/07/2011,0,13.5,0,3,69,0,0
03/07/2011,0.041666667,14.1,0,3,69,0,0
03/07/2011,0.083333333,13.4,0,3,72,0,0
03/07/2011,0.125,12.6,0,2,74,0,0
03/07/2011,0.166666667,11.9,0,3,77,0,0
03/07/2011,0.208333333,11.9,0,2,78,0,0
03/07/2011,0.25,12.5,0,2,74,0,8
03/07/2011,0.291666667,13.7,0,3,68,0,44
03/07/2011,0.333333333,15.5,0,3,65,0,980
03/07/2011,0.375,17.9,0,3,60,0,1580
03/07/2011,0.416666667,19.6,0,3,54,0,2120
03/07/2011,0.458333333,20.8,0,2,50,0,2580
03/07/2011,0.5,22.7,1,2,44,0,2980
03/07/2011,0.541666667,21.5,7,3,50,0,1230
03/07/2011,0.583333333,21.8,8,3,50,0,1000
03/07/2011,0.625,22.1,8,2,44,0,1170
03/07/2011,0.666666667,23.2,6,3,44,0,1900
03/07/2011,0.708333333,24,3,3,39,0,1730
03/07/2011,0.75,23.7,6,3,40,0,1910
03/07/2011,0.791666667,23,8,2,42,0,1030
03/07/2011,0.833333333,22.2,8,2,45,0,160
03/07/2011,0.875,21.9,8,2,45,0,60
03/07/2011,0.916666667,21.2,8,2,51,0,0
03/07/2011,0.958333333,20.7,8,2,54,0,0
04/07/2011,0,18.3,8,3,63,0,0
04/07/2011,0.041666667,16.6,5,3,66,0,0
04/07/2011,0.083333333,16.3,7,2,67,0,0
04/07/2011,0.125,15.5,8,3,64,0,0
04/07/2011,0.166666667,14.8,8,3,67,0,0
04/07/2011,0.208333333,14.4,5,3,68,0,0
04/07/2011,0.25,13.7,0,3,67,0,5
04/07/2011,0.291666667,15.2,5,2,66,0,30
04/07/2011,0.333333333,16.4,4,2,65,0,550
04/07/2011,0.375,18.1,4,1,58,0,1020
04/07/2011,0.416666667,20.6,3,2,49,0,1790
04/07/2011,0.458333333,22.1,0,2,47,0,2570
04/07/2011,0.5,23.5,2,3,42,0,2790
04/07/2011,0.541666667,22.8,5,3,43,0,1700
04/07/2011,0.583333333,23.2,7,2,44,0,1630
04/07/2011,0.625,24.5,8,4,41,0,1520
04/07/2011,0.666666667,23.8,5,3,41,0,1860
04/07/2011,0.708333333,24.1,7,4,40,0,1480
04/07/2011,0.75,23.8,8,5,42,0,1110
04/07/2011,0.791666667,22.4,4,5,54,0,920
04/07/2011,0.833333333,21.7,0,4,55,0,470
04/07/2011,0.875,20.5,0,5,56,0,160
04/07/2011,0.916666667,19.4,5,4,58,0,10
04/07/2011,0.958333333,18.4,1,3,59,0,0
05/07/2011,0,17.8,7,2,60,0,0
05/07/2011,0.041666667,15.5,7,2,70,0,0
05/07/2011,0.083333333,14.2,1,2,71,0,0
05/07/2011,0.125,13.4,0,2,76,0,0
05/07/2011,0.166666667,12.9,0,2,79,0,0
05/07/2011,0.208333333,12.5,0,2,79,0,0
05/07/2011,0.25,13.2,1,2,74,0,9
05/07/2011,0.291666667,15.2,1,3,68,0,45
05/07/2011,0.333333333,16.6,1,3,73,0,1070
05/07/2011,0.375,18.2,1,3,68,0,1640
05/07/2011,0.416666667,20.3,7,3,63,0,1990
05/07/2011,0.458333333,22.2,1,3,48,0,2600
05/07/2011,0.5,23.7,0,4,46,0,2660
05/07/2011,0.541666667,25.2,1,5,42,0,2950
05/07/2011,0.583333333,25.1,5,5,44,0,2770
05/07/2011,0.625,24.6,7,4,41,0,1880
05/07/2011,0.666666667,23.5,7,7,43,0,830
05/07/2011,0.708333333,20.4,8,6,90,0.4,390
05/07/2011,0.75,17.2,7,5,82,0.8,460
05/07/2011,0.791666667,17,8,5,74,0.2,520
05/07/2011,0.833333333,16.2,8,5,82,0,190
05/07/2011,0.875,15,8,4,94,0.4,50
05/07/2011,0.916666667,15.3,7,4,91,0.2,10
05/07/2011,0.958333333,15,8,5,93,0.2,0
06/07/2011,0,14.8,8,4,96,1,0
06/07/2011,0.041666667,14.8,8,4,97,1.4,0
06/07/2011,0.083333333,15,8,3,96,0.2,0
06/07/2011,0.125,14,3,5,91,0.2,0
06/07/2011,0.166666667,13.6,6,5,92,0,0
06/07/2011,0.208333333,12.9,4,4,93,0,0
06/07/2011,0.25,13.2,7,4,65,0.2,9
06/07/2011,0.291666667,14.1,4,5,67,0,39
06/07/2011,0.333333333,14.8,5,7,83,0,840
06/07/2011,0.375,15.6,3,7,73,0,1140
06/07/2011,0.416666667,16,6,7,68,0,2100
06/07/2011,0.458333333,18.6,3,8,56,0,2170
06/07/2011,0.5,18.6,3,8,54,0,2560
06/07/2011,0.541666667,19.4,4,8,53,0,2500
06/07/2011,0.583333333,19.6,2,10,48,0,2940
06/07/2011,0.625,20.1,4,10,46,0,2450
06/07/2011,0.666666667,19.1,5,10,50,0,2040
06/07/2011,0.708333333,19.9,3,9,50,0,1680
06/07/2011,0.75,17.9,7,9,48,0,1300
06/07/2011,0.791666667,17.3,8,9,53,0,660
06/07/2011,0.833333333,16.9,7,9,57,0,430
06/07/2011,0.875,16,8,8,62,0,150
06/07/2011,0.916666667,16,8,7,65,0,10
06/07/2011,0.958333333,15.7,8,7,70,0,0
07/07/2011,0,15.3,8,6,75,0,0
07/07/2011,0.041666667,15,8,7,81,0,0
07/07/2011,0.083333333,14.9,8,7,81,0,0
07/07/2011,0.125,14.6,8,6,85,0,0
07/07/2011,0.166666667,14.7,8,6,82,0,0
07/07/2011,0.208333333,14.5,8,6,86,0,0
07/07/2011,0.25,14.6,8,6,71,0,3
07/07/2011,0.291666667,15.1,7,6,71,0,12
07/07/2011,0.333333333,15,8,7,87,0,440
07/07/2011,0.375,15.9,8,8,79,0.2,730
07/07/2011,0.416666667,15.7,8,8,81,0,680
07/07/2011,0.458333333,15.1,7,6,87,0,1070
07/07/2011,0.5,14.6,7,5,90,1,890
07/07/2011,0.541666667,16.6,7,5,81,0.4,2310
07/07/2011,0.583333333,15.7,8,6,87,0.2,1000
07/07/2011,0.625,16.8,7,7,73,0,2150
07/07/2011,0.666666667,18.4,5,7,66,0,2150
07/07/2011,0.708333333,20.2,3,8,58,0,2240
07/07/2011,0.75,18.4,5,7,60,0,1680
07/07/2011,0.791666667,17.4,7,7,62,0,930
07/07/2011,0.833333333,16.8,7,6,67,0,330
07/07/2011,0.875,16.3,5,6,71,0,170
07/07/2011,0.916666667,14.7,6,5,84,0,20
07/07/2011,0.958333333,14.1,0,4,89,0,0
08/07/2011,0,13.5,0,5,90,0,0
08/07/2011,0.041666667,13.2,4,3,91,0,0
08/07/2011,0.083333333,12.9,4,3,91,0,0
08/07/2011,0.125,13.1,7,3,91,0,0
08/07/2011,0.166666667,13.6,8,4,89,0,0
08/07/2011,0.208333333,13.4,7,4,93,0.2,0
08/07/2011,0.25,13.5,8,3,68,0.2,3
08/07/2011,0.291666667,13.4,7,5,63,0,15
08/07/2011,0.333333333,13.9,8,6,85,0.2,370
08/07/2011,0.375,13.7,8,5,91,0.2,440
08/07/2011,0.416666667,14.6,8,6,91,0.2,720
08/07/2011,0.458333333,16.1,7,6,80,0,1310
08/07/2011,0.5,17.5,7,8,72,0.2,1710
08/07/2011,0.541666667,17.9,7,10,65,0,1810
08/07/2011,0.583333333,18.5,7,10,61,0,1980
08/07/2011,0.625,18.6,6,10,64,0,1620
08/07/2011,0.666666667,17.1,8,10,71,0,1200
08/07/2011,0.708333333,18.7,8,11,58,0,1410
08/07/2011,0.75,19,7,10,58,0,1660
08/07/2011,0.791666667,18.1,8,8,63,0,800
08/07/2011,0.833333333,17.1,2,8,64,0,810
08/07/2011,0.875,16.3,0,7,68,0,170
08/07/2011,0.916666667,15.5,0,6,75,0,10
08/07/2011,0.958333333,14.9,3,6,78,0,0
09/07/2011,0,14.1,8,5,83,0,0
09/07/2011,0.041666667,13.8,7,4,86,0,0
09/07/2011,0.083333333,13.5,1,4,88,0,0
09/07/2011,0.125,13.4,5,4,88,0,0
09/07/2011,0.166666667,13.5,8,4,89,0,0
09/07/2011,0.208333333,12.8,2,3,92,0,0
09/07/2011,0.25,13,1,4,63,0,6
09/07/2011,0.291666667,13.9,4,6,66,0,48
09/07/2011,0.333333333,15.4,7,6,76,0,990
09/07/2011,0.375,17.2,3,6,69,0,1570
09/07/2011,0.416666667,17.6,5,6,68,0,1420
09/07/2011,0.458333333,18.5,7,7,63,0,2150
09/07/2011,0.5,18.7,8,7,63,0,1670
09/07/2011,0.541666667,19.3,8,6,65,0,1440
09/07/2011,0.583333333,19.6,7,6,60,0,1930
09/07/2011,0.625,20.2,5,7,55,0,2480
09/07/2011,0.666666667,21.5,3,7,58,0,2020
09/07/2011,0.708333333,20.3,7,7,56,0,1360
09/07/2011,0.75,19.6,5,6,65,0,1090
09/07/2011,0.791666667,20.1,5,7,63,0,810
09/07/2011,0.833333333,19.8,5,7,57,0,480
09/07/2011,0.875,17.8,1,5,74,0,150
09/07/2011,0.916666667,17,0,6,74,0,10
09/07/2011,0.958333333,16,0,5,77,0,0
10/07/2011,0,14.5,0,4,83,0,0
10/07/2011,0.041666667,13.7,0,3,88,0,0
10/07/2011,0.083333333,13.2,0,3,88,0,0
10/07/2011,0.125,12.9,7,3,88,0,0
10/07/2011,0.166666667,12.8,7,3,92,0,0
10/07/2011,0.208333333,12.8,8,3,92,0,0
10/07/2011,0.25,13.2,8,3,60,0,5
10/07/2011,0.291666667,13.9,8,3,62,0,13
10/07/2011,0.333333333,14.5,8,3,86,0,390
10/07/2011,0.375,15.8,8,2,80,0,830
10/07/2011,0.416666667,16.6,8,2,75,0,1310
10/07/2011,0.458333333,19.4,8,2,67,0,2520
10/07/2011,0.5,19.1,7,3,63,0,1980
10/07/2011,0.541666667,19.8,8,3,55,0,1370
10/07/2011,0.583333333,20.5,8,3,55,0,1300
10/07/2011,0.625,22.2,8,3,51,0,2010
10/07/2011,0.666666667,20.7,2,5,54,0,1670
10/07/2011,0.708333333,21.4,6,3,52,0,1690
10/07/2011,0.75,20.8,7,4,54,0,830
10/07/2011,0.791666667,21.7,7,4,51,0,1140
10/07/2011,0.833333333,20.4,4,5,56,0,780
10/07/2011,0.875,20,7,5,57,0,180
10/07/2011,0.916666667,18.5,7,5,64,0,10
10/07/2011,0.958333333,17,0,3,73,0,0
11/07/2011,0,16.2,0,2,78,0,0
11/07/2011,0.041666667,15.1,0,1,82,0,0
11/07/2011,0.083333333,14,0,3,86,0,0
11/07/2011,0.125,13.7,0,2,88,0,0
11/07/2011,0.166666667,13.2,0,2,90,0,0
11/07/2011,0.208333333,12.4,0,1,91,0,0
11/07/2011,0.25,12.7,0,1,64,0,6
11/07/2011,0.291666667,13.9,0,2,64,0,41
11/07/2011,0.333333333,15.9,0,3,73,0,970
11/07/2011,0.375,17.4,1,2,65,0,1580
11/07/2011,0.416666667,19.4,0,2,57,0,2100
11/07/2011,0.458333333,20.9,0,2,53,0,2620
11/07/2011,0.5,21.8,2,2,46,0,2920
11/07/2011,0.541666667,22.1,2,2,42,0,3110
11/07/2011,0.583333333,23.7,2,3,41,0,2450
11/07/2011,0.625,24,5,3,38,0,2770
11/07/2011,0.666666667,24.2,5,4,38,0,2730
11/07/2011,0.708333333,23.8,0,4,38,0,1940
11/07/2011,0.75,24,0,3,39,0,1510
11/07/2011,0.791666667,22.9,4,3,39,0,1040
11/07/2011,0.833333333,22.6,6,3,39,0,480
11/07/2011,0.875,21.9,7,3,43,0,140
11/07/2011,0.916666667,21.1,6,2,46,0,0
11/07/2011,0.958333333,19.7,7,4,66,0,0
12/07/2011,0,19.3,8,3,67,0,0
12/07/2011,0.041666667,18.7,8,2,67,0,0
12/07/2011,0.083333333,17.3,8,3,77,0,0
12/07/2011,0.125,16.9,8,3,73,0,0
12/07/2011,0.166666667,16.2,8,3,79,0,0
12/07/2011,0.208333333,15.4,4,3,78,0,0
12/07/2011,0.25,15.2,4,3,65,0,9
12/07/2011,0.291666667,15.1,8,5,64,0,18
12/07/2011,0.333333333,16,4,5,70,0,600
12/07/2011,0.375,17,3,5,67,0,1110
12/07/2011,0.416666667,17.4,6,5,66,0,1000
12/07/2011,0.458333333,17.7,6,5,65,0,860
12/07/2011,0.5,18.2,5,5,63,0,1130
12/07/2011,0.541666667,18.5,4,5,62,0,1120
12/07/2011,0.583333333,18.7,5,6,60,0,860
12/07/2011,0.625,19.1,6,5,59,0,810
12/07/2011,0.666666667,19.3,6,5,58,0,750
12/07/2011,0.708333333,19.1,3,6,60,0,940
12/07/2011,0.75,19.1,7,5,59,0,1130
12/07/2011,0.791666667,18.2,7,6,59,0,590
12/07/2011,0.833333333,17.5,8,5,63,0,230
12/07/2011,0.875,16.9,8,4,67,0,70
12/07/2011,0.916666667,15.9,8,5,73,0,0
12/07/2011,0.958333333,15.3,8,4,74,0,0
13/07/2011,0,14.8,8,4,73,0,0
13/07/2011,0.041666667,14.2,8,4,75,0,0
13/07/2011,0.083333333,13.7,8,4,79,0,0
13/07/2011,0.125,13.5,8,3,79,0,0
13/07/2011,0.166666667,13.4,8,3,78,0,0
13/07/2011,0.208333333,13,8,3,79,0,0
13/07/2011,0.25,13.4,8,3,70,0,2
13/07/2011,0.291666667,13.7,8,3,70,0,18
13/07/2011,0.333333333,13.7,8,5,72,0,340
13/07/2011,0.375,13.8,8,4,71,0,300
13/07/2011,0.416666667,15.3,8,4,63,0,920
13/07/2011,0.458333333,16.6,7,5,56,0,1560
13/07/2011,0.5,16.3,8,5,54,0,1060
13/07/2011,0.541666667,17.3,5,5,44,0,2000
13/07/2011,0.583333333,17.6,7,5,44,0,1310
13/07/2011,0.625,16.9,8,5,51,0,1450
13/07/2011,0.666666667,18,7,5,45,0,1690
13/07/2011,0.708333333,17.6,8,4,44,0,1200
13/07/2011,0.75,17.5,8,4,45,0,900
13/07/2011,0.791666667,17,8,3,50,0,660
13/07/2011,0.833333333,16.5,8,4,51,0,450
13/07/2011,0.875,15.9,8,3,54,0,120
13/07/2011,0.916666667,15.4,8,3,60,0,0
13/07/2011,0.958333333,15,8,2,61,0,0
14/07/2011,0,14.2,8,2,67,0,0
14/07/2011,0.041666667,13.6,7,3,69,0,0
14/07/2011,0.083333333,13.4,7,2,69,0,0
14/07/2011,0.125,12.2,8,2,76,0,0
14/07/2011,0.166666667,11.8,8,3,76,0,0
14/07/2011,0.208333333,11.8,8,3,76,0,0
14/07/2011,0.25,11.6,6,3,72,0,3
14/07/2011,0.291666667,11.7,1,3,70,0,21
14/07/2011,0.333333333,14.7,0,5,60,0,1090
14/07/2011,0.375,15.9,0,5,56,0,1700
14/07/2011,0.416666667,16.5,0,4,52,0,2180
14/07/2011,0.458333333,17.6,0,4,49,0,2660
14/07/2011,0.5,19.5,4,3,48,0,2930
14/07/2011,0.541666667,19.6,3,3,46,0,2120
14/07/2011,0.583333333,20.8,3,4,39,0,2490
14/07/2011,0.625,21.5,3,4,36,0,2080
14/07/2011,0.666666667,22.4,2,5,34,0,2050
14/07/2011,0.708333333,23,2,6,33,0,2080
14/07/2011,0.75,23.1,3,6,33,0,1730
14/07/2011,0.791666667,22.8,4,5,38,0,1130
14/07/2011,0.833333333,22.2,1,3,40,0,650
14/07/2011,0.875,21.3,6,2,44,0,200
14/07/2011,0.916666667,20.3,2,2,47,0,10
14/07/2011,0.958333333,18.9,0,2,53,0,0
15/07/2011,0,18,0,3,57,0,0
